reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,label,content_lower_case,content_clean,content_normalisasi
80014b64-d0a1-4c2b-9260-7f3de59755c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gojek kenapa sih? saya pesen pesan goride gapernah dateng, dan selalu nunggu lama, gaperna ada driver yg nyangkut, dan saya pesen gofood malag gini juga, driver nya lama, gada driver yg ambil orderan nya, padahal saya lapar bgt, ini gimna sih, pelayanan nya buruk, driver ga oke",1,1,5.41.1,2025-12-05 15:13:56,"Mohon maaf atas kendalanya, Kak Neta. Kesulitan mendapatkan driver bisa terjadi karena tingginya permintaan saat jam sibuk atau tidak ada driver di sekitar. Silakan tunggu dan coba kembali. Untuk info lebih lanjut, kunjungi menu Bantuan dan cari artikel ""Saya tidak mendapatkan driver"". ^Miko",2025-12-06 00:24:47,5.41.1,0,"gojek kenapa sih? saya pesen pesan goride gapernah dateng, dan selalu nunggu lama, gaperna ada driver yg nyangkut, dan saya pesen gofood malag gini juga, driver nya lama, gada driver yg ambil orderan nya, padahal saya lapar bgt, ini gimna sih, pelayanan nya buruk, driver ga oke",gojek kenapa sih saya pesen pesan goride gapernah dateng dan selalu nunggu lama gaperna ada driver yg nyangkut dan saya pesen gofood malag gini juga driver nya lama gada driver yg ambil orderan nya padahal saya lapar bgt ini gimna sih pelayanan nya buruk driver ga oke,gojek kenapa sih saya pesen pesan goride gapernah dateng dan selalu nunggu lama gaperna ada driver yang nyangkut dan saya pesen gofood malah gini juga driver nya lama gak ada driver yang ambil orderan nya padahal saya lapar banget ini gimana sih pelayanan nya buruk driver gak oke
d93d9af2-f83c-4845-8153-db31e7a5abff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya memesan makanan dan harus menunggu lama untuk mendapatkan driver, pesanan tidak bisa dibatalkan",1,1,,2025-12-05 14:43:59,"Mohon maaf atas kendalanya, Kak Rismawan. Kesulitan mendapatkan driver bisa terjadi karena tingginya permintaan saat jam sibuk atau tidak ada driver di sekitar. Silakan tunggu dan coba kembali. Untuk info lebih lanjut, kunjungi menu Bantuan dan cari artikel ""Saya tidak mendapatkan driver"". ^Miko",2025-12-06 00:22:53,,0,"saya memesan makanan dan harus menunggu lama untuk mendapatkan driver, pesanan tidak bisa dibatalkan",saya memesan makanan dan harus menunggu lama untuk mendapatkan driver pesanan tidak bisa dibatalkan,saya memesan makanan dan harus menunggu lama untuk mendapatkan driver pesanan tidak bisa dibatalkan
e4e373a6-4f35-4280-a12a-1f205ec01af1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,minta refund gopay aja lama bgt. ud kirim email dri tgl 15 smpe skrng ga cair cair!,1,1,5.41.1,2025-12-05 14:38:06,"Hai Kak Evangeline, mohon maaf atas ketidaknyamanannya. Jika masih mengalami keluhan, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-25-340-0020-47456 pada subject email dan cantumkan nomor laporan sebelumnya serta ceritakan kembali detail permasalahannya. Kami tunggu detail laporan kamu ya. ^Miko",2025-12-06 00:21:02,5.41.1,0,minta refund gopay aja lama bgt. ud kirim email dri tgl 15 smpe skrng ga cair cair!,minta refund gopay aja lama bgt ud kirim email dri tgl 15 smpe skrng ga cair cair,minta refund gopay aja lama banget udah kirim email dari tanggal 15 sampai sekarang gak cair cair
c787e6ee-bed6-4d42-ba26-19c5da0cbd70,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sᴀɴɢᴀᴛ ᴍᴇᴍʙᴀɴᴛᴜ,5,0,5.41.1,2025-12-05 14:26:03,,,5.41.1,2,sᴀɴɢᴀᴛ ᴍᴇᴍʙᴀɴᴛᴜ,s,s
b03585e6-2ba8-4bfe-9486-131603a76a3a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,5.42.1,2025-12-05 14:25:33,,,5.42.1,2,good,good,good
1f5c5c67-9604-4e14-b071-9f8fe10dbff7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sekiranya tidak memungkinkan untuk mendapat driver gofood harusnya konfirmasi dr awal pesanan. kasian costumer sudah menunggu lama dengan kondisi pesanan tidak bisa dibatalkan tapi ujung""nya makanan tidak diantar karena tidak ada driver. syaa sudah bbrp kalo mengalami spt ini dan kecewa",1,1,4.86.2,2025-12-05 14:14:12,"Mohon maaf atas kendalanya, Kak Jelsi. Kesulitan mendapatkan driver bisa terjadi karena tingginya permintaan saat jam sibuk atau tidak ada driver di sekitar. Silakan tunggu dan coba kembali. Untuk info lebih lanjut, kunjungi menu Bantuan dan cari artikel ""Saya tidak mendapatkan driver"". ^Miko",2025-12-06 00:14:46,4.86.2,0,"sekiranya tidak memungkinkan untuk mendapat driver gofood harusnya konfirmasi dr awal pesanan. kasian costumer sudah menunggu lama dengan kondisi pesanan tidak bisa dibatalkan tapi ujung""nya makanan tidak diantar karena tidak ada driver. syaa sudah bbrp kalo mengalami spt ini dan kecewa",sekiranya tidak memungkinkan untuk mendapat driver gofood harusnya konfirmasi dr awal pesanan kasian costumer sudah menunggu lama dengan kondisi pesanan tidak bisa dibatalkan tapi ujung nya makanan tidak diantar karena tidak ada driver syaa sudah bbrp kalo mengalami spt ini dan kecewa,sekiranya tidak memungkinkan untuk mendapat driver gofood harusnya konfirmasi dari awal pesanan kasian customer sudah menunggu lama dengan kondisi pesanan tidak bisa dibatalkan tapi ujung nya makanan tidak diantar karena tidak ada driver saya sudah beberapa kalau mengalami sepertinya ini dan kecewa
b38c88dd-51bf-4bec-80e6-642ba45e9b4e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"percuma ada promo, drivernya gak mau malah dicancel",1,1,5.41.1,2025-12-05 14:13:10,"Hai Kak Gilar, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver membatalkan pesanan saya"" pada kolom pencarian ya. ^Miko",2025-12-06 00:13:30,5.41.1,0,"percuma ada promo, drivernya gak mau malah dicancel",percuma ada promo drivernya gak mau malah dicancel,percuma ada promo drivernya gak mau malah dicancel
857ec096-5138-4f17-be8b-4b5fbe653624,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sengaja kasih bintang 5 supaya bisa langsung dilihat. saya baru download aplikasi gojek lalu daftar, dan saya daftar gopaypinjam. awal minjam uang lancar2 saja dan saya lunasi tepat waktu. lalu saya mengajukan pinjaman lagi ke gopaypinjam,lalu disetujui. nah sekarang tagihan saya sudah saya lunasi yg jatuh tempo pada tgl 18 Desember 2025 kalo tidak salah. setelah saya lunasi dan saya mau mengajukan pinjaman lagi di TOLAK, kenapa ditolak ya padahal saya tidak punya riwayat telat bayar,",5,0,5.30.1,2025-12-05 14:09:22,,,5.30.1,2,"sengaja kasih bintang 5 supaya bisa langsung dilihat. saya baru download aplikasi gojek lalu daftar, dan saya daftar gopaypinjam. awal minjam uang lancar2 saja dan saya lunasi tepat waktu. lalu saya mengajukan pinjaman lagi ke gopaypinjam,lalu disetujui. nah sekarang tagihan saya sudah saya lunasi yg jatuh tempo pada tgl 18 desember 2025 kalo tidak salah. setelah saya lunasi dan saya mau mengajukan pinjaman lagi di tolak, kenapa ditolak ya padahal saya tidak punya riwayat telat bayar,",sengaja kasih bintang 5 supaya bisa langsung dilihat saya baru download aplikasi gojek lalu daftar dan saya daftar gopaypinjam awal minjam uang lancar2 saja dan saya lunasi tepat waktu lalu saya mengajukan pinjaman lagi ke gopaypinjam lalu disetujui nah sekarang tagihan saya sudah saya lunasi yg jatuh tempo pada tgl 18 desember 2025 kalo tidak salah setelah saya lunasi dan saya mau mengajukan pinjaman lagi di tolak kenapa ditolak ya padahal saya tidak punya riwayat telat bayar,sengaja kasih bintang 5 supaya bisa langsung dilihat saya baru download aplikasi gojek lalu daftar dan saya daftar gopaypinjam awal minjam uang lancar-lancar saja dan saya lunasi tepat waktu lalu saya mengajukan pinjaman lagi ke gopaypinjam lalu disetujui nah sekarang tagihan saya sudah saya lunasi yang jatuh tempo pada tanggal 18 desember 2025 kalau tidak salah setelah saya lunasi dan saya mau mengajukan pinjaman lagi di tolak kenapa ditolak ya padahal saya tidak punya riwayat telat bayar
bd9dd47c-1b1d-4c8f-8625-99ec55323558,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pembelian gofood selalu lama dapat driver harus menunggu sampai 1 1/2 jam,1,1,5.41.1,2025-12-05 14:01:24,"Mohon maaf atas kendalanya, Kak Hanifah. Kesulitan mendapatkan driver bisa terjadi karena tingginya permintaan saat jam sibuk atau tidak ada driver di sekitar. Silakan tunggu dan coba kembali. Untuk info lebih lanjut, kunjungi menu Bantuan dan cari artikel ""Saya tidak mendapatkan driver"". ^Miko",2025-12-06 00:10:10,5.41.1,0,pembelian gofood selalu lama dapat driver harus menunggu sampai 1 1/2 jam,pembelian gofood selalu lama dapat driver harus menunggu sampai 1 1 2 jam,pembelian gofood selalu lama dapat driver harus menunggu sampai 1 1 2 jam
d718413f-d5c0-4b8b-94b9-bd8a73514f16,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mengecewakan. Pesan Gofood disuruh nunggu satu jam, tapi gk diproses. Minta batal di awal, tidak ada opsi pembatalan.. Maksa banget pelanggan untuk tetap beli.. ujung2nya tetap gak diproses dan dibatalin.",1,5,5.41.1,2025-12-05 13:59:52,"Hai Kak Robby, mohon maaf atas ketidaknyamanannya. Agar dapat dibantu lebih lanjut, silakan laporkan melalui menu Bantuan (pada menu Profil Saya) di aplikasi Gojek dengan mengetik ""Saya menunggu pengiriman terlalu lama"" pada kolom pencarian. Semoga informasi ini membantu kamu. ^Miko",2025-12-06 00:08:41,5.41.1,0,"mengecewakan. pesan gofood disuruh nunggu satu jam, tapi gk diproses. minta batal di awal, tidak ada opsi pembatalan.. maksa banget pelanggan untuk tetap beli.. ujung2nya tetap gak diproses dan dibatalin.",mengecewakan pesan gofood disuruh nunggu satu jam tapi gk diproses minta batal di awal tidak ada opsi pembatalan maksa banget pelanggan untuk tetap beli ujung2nya tetap gak diproses dan dibatalin,mengecewakan pesan gofood disuruh nunggu satu jam tapi gak diproses minta batal di awal tidak ada opsi pembatalan maksa banget pelanggan untuk tetap beli ujung-ujungnya tetap gak diproses dan dibatalin
3e1712b4-1699-4b45-a245-e34e20ea900c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terimakasih Gojek, Sangat Membantu Sekali",5,0,5.22.2,2025-12-05 13:29:43,,,5.22.2,2,"terimakasih gojek, sangat membantu sekali",terimakasih gojek sangat membantu sekali,terimakasih gojek sangat membantu sekali
6c5451ce-2895-4aa5-a2fa-68e74d51d099,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"jelek, jangan adain gojek plus kalo mitra (seller) dan driver nya keberatan sama sistem gojek plus, yang rugi jadi nya pelanggan",1,1,5.34.2,2025-12-05 13:28:37,,,5.34.2,0,"jelek, jangan adain gojek plus kalo mitra (seller) dan driver nya keberatan sama sistem gojek plus, yang rugi jadi nya pelanggan",jelek jangan adain gojek plus kalo mitra seller dan driver nya keberatan sama sistem gojek plus yang rugi jadi nya pelanggan,jelek jangan adain gojek plus kalau mitra seller dan driver nya keberatan sama sistem gojek plus yang rugi jadi nya pelanggan
9bbd862e-6dc7-4441-b04a-f67998b643fb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa saldo gopay latter saya di blokir lagi?padahal saya tadi mau beli hp di tokopedia, tiba-tiba saldo di blokir.. gojek sekarang kenapa dikit-dikit saldo gopay latternya di blokir? makin kesini gojek bikin saya kecewa mulu karna ngga jelas",1,1,,2025-12-05 13:28:28,"Hai Kak Inara, mohon maaf atas ketidaknyamanan yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-25-340-0003-15602 di subjek email, ya. ^Miko",2025-12-06 00:03:28,,0,"kenapa saldo gopay latter saya di blokir lagi?padahal saya tadi mau beli hp di tokopedia, tiba-tiba saldo di blokir.. gojek sekarang kenapa dikit-dikit saldo gopay latternya di blokir? makin kesini gojek bikin saya kecewa mulu karna ngga jelas",kenapa saldo gopay latter saya di blokir lagi padahal saya tadi mau beli hp di tokopedia tiba tiba saldo di blokir gojek sekarang kenapa dikit dikit saldo gopay latternya di blokir makin kesini gojek bikin saya kecewa mulu karna ngga jelas,kenapa saldo gopay later saya di blokir lagi padahal saya tadi mau beli hp di tokopedia tiba tiba saldo di blokir gojek sekarang kenapa dikit dikit saldo gopay latternya di blokir makin kesini gojek bikin saya kecewa terus karena nggak jelas
66daf79c-b034-45a2-9954-c439107dc3d4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sistemnya ga jelas, lelet",1,1,,2025-12-05 13:17:52,,,,0,"sistemnya ga jelas, lelet",sistemnya ga jelas lelet,sistemnya gak jelas lelet
a4db1103-ba58-4b09-bf1f-910749d41534,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,udh nunggu lama nunggu gofood. malah d batalin sepihak . ngaco nih aplikasi,1,1,5.41.1,2025-12-05 13:09:03,"Hai Kak, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Melisa",2025-12-05 17:20:13,5.41.1,0,udh nunggu lama nunggu gofood. malah d batalin sepihak . ngaco nih aplikasi,udh nunggu lama nunggu gofood malah d batalin sepihak ngaco nih aplikasi,udah nunggu lama nunggu gofood malah di batalin sepihak ngaco nih aplikasi
900c7e02-a96a-4960-a33a-902d4bac9ee7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"baru kali ini saya nunggu dapet driver sampe 2 jam lebih... gila kali ya, kerja lambat banget, susah cari driver",1,1,5.42.1,2025-12-05 13:07:33,"Mohon maaf atas kendalanya, Kak Fajar. Kesulitan mendapatkan driver bisa terjadi karena tingginya permintaan saat jam sibuk atau tidak ada driver di sekitar. Silakan tunggu dan coba kembali. Untuk info lebih lanjut, kunjungi menu Bantuan dan cari artikel ""Saya tidak mendapatkan driver"". ^Melisa",2025-12-05 17:19:14,5.42.1,0,"baru kali ini saya nunggu dapet driver sampe 2 jam lebih... gila kali ya, kerja lambat banget, susah cari driver",baru kali ini saya nunggu dapet driver sampe 2 jam lebih gila kali ya kerja lambat banget susah cari driver,baru kali ini saya nunggu dapat driver sampe 2 jam lebih gila kali ya kerja lambat banget susah cari driver
ccffed49-9708-4433-b60e-3ba469c83209,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantep,5,0,5.41.1,2025-12-05 12:59:40,,,5.41.1,2,mantep,mantep,mantap
799730ae-2365-4b7e-9cc6-01522c9fa0df,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,susah bgt cari driver,1,1,4.50.1,2025-12-05 12:58:12,"Mohon maaf atas kendalanya, Kak Ryadi. Kesulitan mendapatkan driver bisa terjadi karena tingginya permintaan saat jam sibuk atau tidak ada driver di sekitar. Silakan tunggu dan coba kembali. Untuk info lebih lanjut, kunjungi menu Bantuan dan cari artikel ""Saya tidak mendapatkan driver"". ^Melisa",2025-12-05 17:16:13,4.50.1,0,susah bgt cari driver,susah bgt cari driver,susah banget cari driver
aae72168-2bf5-4601-8647-0611252ee447,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tlong knp tarif ya murah di cancel.tindak lanjuti biar jgn kebiasaan kpd gojek ya biar jgn cancel,1,1,5.14.2,2025-12-05 12:52:10,"Hai Kak Jonathan, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver membatalkan pesanan saya"" pada kolom pencarian ya. ^Melisa",2025-12-05 17:14:15,5.14.2,0,tlong knp tarif ya murah di cancel.tindak lanjuti biar jgn kebiasaan kpd gojek ya biar jgn cancel,tlong knp tarif ya murah di cancel tindak lanjuti biar jgn kebiasaan kpd gojek ya biar jgn cancel,tolong kenapa tarif ya murah di cancel tindak lanjuti biar jangan kebiasaan kepada gojek ya biar jangan cancel
3a260a24-752e-46cb-a394-fa9ef37e2d6e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"makin kesini makin lama pelayanan gofood, pesan gofood bukannya cepet malah makin lama.",1,1,5.42.1,2025-12-05 12:50:30,"Hai Kak Shyaifullah, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Saya menunggu pengiriman terlalu lama"" pada kolom pencarian ya. ^Melisa",2025-12-05 17:13:06,5.42.1,0,"makin kesini makin lama pelayanan gofood, pesan gofood bukannya cepet malah makin lama.",makin kesini makin lama pelayanan gofood pesan gofood bukannya cepet malah makin lama,makin kesini makin lama pelayanan gofood pesan gofood bukannya cepet malah makin lama
cc7765a4-686a-4aa7-a568-6f89415845a5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cukup memuaskan terima kasih,5,0,,2025-12-05 12:48:44,,,,2,cukup memuaskan terima kasih,cukup memuaskan terima kasih,cukup memuaskan terima kasih
d6438c0f-6d45-4d0f-ae32-af1b6a4d2174,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong dong di optimalkan lagi. awal awal saya pakai selalu dapet driver terdekat dan cepat, sekarang kok malah selalu dapet nya yang jauh ya? biasanya saya kondisi hujan pasti selalu dapet jauh tapi lain halnya ketika kondisi tidak hujan baru baru ini dapet nya kok jauh jauh semua estimasti kadang 7-8 menit.",2,12,5.42.1,2025-12-05 12:45:01,"Hai Kak @Mr. ZimmermAn, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2025-11-04 14:09:08,5.42.1,0,"tolong dong di optimalkan lagi. awal awal saya pakai selalu dapet driver terdekat dan cepat, sekarang kok malah selalu dapet nya yang jauh ya? biasanya saya kondisi hujan pasti selalu dapet jauh tapi lain halnya ketika kondisi tidak hujan baru baru ini dapet nya kok jauh jauh semua estimasti kadang 7-8 menit.",tolong dong di optimalkan lagi awal awal saya pakai selalu dapet driver terdekat dan cepat sekarang kok malah selalu dapet nya yang jauh ya biasanya saya kondisi hujan pasti selalu dapet jauh tapi lain halnya ketika kondisi tidak hujan baru baru ini dapet nya kok jauh jauh semua estimasti kadang 7 8 menit,tolong dong di optimalkan lagi awal awal saya pakai selalu dapat driver terdekat dan cepat sekarang kok malah selalu dapat nya yang jauh ya biasanya saya kondisi hujan pasti selalu dapat jauh tapi lain halnya ketika kondisi tidak hujan baru baru ini dapat nya kok jauh jauh semua estimasti kadang 7 8 menit
45f0a8ef-9b2f-4b8c-85d4-76f0f25d0bbd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,driver nya ramah tamah,5,0,5.19.2,2025-12-05 12:41:26,,,5.19.2,2,driver nya ramah tamah,driver nya ramah tamah,driver nya ramah tamah
b10c5d17-3c9d-4f21-bbf8-9d1cf8722c67,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,hati hati jangan pake gopay transfer uang dari gopay ke dana ga masuk masuk. udah ribuan orang ngalamin hal kaya gini . kalau ga percaya cek Ig gopay indonesia,1,1,5.41.1,2025-12-05 12:41:14,"Hai Kak Ilham, mohon maaf atas ketidaknyamanannya. Pastikan nomor tujuan transfer sudah benar dan sudah cek halaman Riwayat. Jika saldo belum juga bertambah, laporkan detailnya melalui email customerservice@gopay.co.id. Terima kasih ^Melisa",2025-12-05 17:09:22,5.41.1,0,hati hati jangan pake gopay transfer uang dari gopay ke dana ga masuk masuk. udah ribuan orang ngalamin hal kaya gini . kalau ga percaya cek ig gopay indonesia,hati hati jangan pake gopay transfer uang dari gopay ke dana ga masuk masuk udah ribuan orang ngalamin hal kaya gini kalau ga percaya cek ig gopay indonesia,hati hati jangan pakai gopay transfer uang dari gopay ke dana gak masuk masuk udah ribuan orang ngalamin hal kaya gini kalau gak percaya cek ig gopay indonesia
90d79150-4443-469f-8eeb-f8e84a40055e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"buat driver nya overall oke semua. tapi udah 3 hari ini pencarian driver lelet banget dari pihak gojek. sampe saya selesai makan, bisa 20 menit nunggu ga dapet dapet. ga jadi berangkat saya ke tempat tujuan soalnya telat, tolong diperbaiki lagi deh.",2,1,,2025-12-05 12:35:30,"Mohon maaf atas kendalanya, Kak Bratazkara. Kesulitan mendapatkan driver bisa terjadi karena tingginya permintaan saat jam sibuk atau tidak ada driver di sekitar. Silakan tunggu dan coba kembali. Untuk info lebih lanjut, kunjungi menu Bantuan dan cari artikel ""Saya tidak mendapatkan driver"". ^Melisa",2025-12-05 17:07:31,,0,"buat driver nya overall oke semua. tapi udah 3 hari ini pencarian driver lelet banget dari pihak gojek. sampe saya selesai makan, bisa 20 menit nunggu ga dapet dapet. ga jadi berangkat saya ke tempat tujuan soalnya telat, tolong diperbaiki lagi deh.",buat driver nya overall oke semua tapi udah 3 hari ini pencarian driver lelet banget dari pihak gojek sampe saya selesai makan bisa 20 menit nunggu ga dapet dapet ga jadi berangkat saya ke tempat tujuan soalnya telat tolong diperbaiki lagi deh,buat driver nya overall oke semua tapi udah 3 hari ini pencarian driver lelet banget dari pihak gojek sampe saya selesai makan bisa 20 menit nunggu gak dapat dapat gak jadi berangkat saya ke tempat tujuan soalnya telat tolong diperbaiki lagi deh
15b80aeb-3315-4090-8e3a-1fd9a2585a01,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kalo hujan susah dapet driver, yang biasanya hanya 1 menit ini 1 jam lebih tidak dapet driver",2,1,5.42.1,2025-12-05 12:34:12,"Mohon maaf atas kendalanya, Kak Andhi. Kesulitan mendapatkan driver bisa terjadi karena tingginya permintaan saat jam sibuk atau tidak ada driver di sekitar. Silakan tunggu dan coba kembali. Untuk info lebih lanjut, kunjungi menu Bantuan dan cari artikel ""Saya tidak mendapatkan driver"". ^Melisa",2025-12-05 17:06:11,5.42.1,0,"kalo hujan susah dapet driver, yang biasanya hanya 1 menit ini 1 jam lebih tidak dapet driver",kalo hujan susah dapet driver yang biasanya hanya 1 menit ini 1 jam lebih tidak dapet driver,kalau hujan susah dapat driver yang biasanya hanya 1 menit ini 1 jam lebih tidak dapat driver
